Plate,Well Number,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,ORF Identifier,hORFeome V5.1 Clone Description,ORF Comments,Reagent Design Gene Annotation Build,Gene Identifier,Gene Symbol,Analysis Gene Annotation Build,Control Type,Control Comments,Channels,Comments,Scored As Nuclear Foci At Initial Stage,Subcellular Localization Based On Secondary Screening,Scored Subcellular Localization By Secondary Screening,Has Phenotype,Phenotype Annotation Level,Phenotype 1,Phenotype 1 Term Name,Phenotype 1 Term Accession,Phenotype 2,Phenotype 2 Term Name,Phenotype 2 Term Accession,Phenotype 3,Phenotype 3 Term Name,Phenotype 3 Term Accession,Phenotype 4,Phenotype 4 Term Name,Phenotype 4 Term Accession,Phenotype 5,Phenotype 5 Term Name,Phenotype 5 Term Accession,Phenotype 6,Phenotype 6 Term Name,Phenotype 6 Term Accession,Phenotype 7,Phenotype 7 Term Name,Phenotype 7 Term Accession,Phenotype 8,Phenotype 8 Term Name,Phenotype 8 Term Accession
11043,38,D2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,757,"Homo sapiens sorting nexin 3, transcript variant 1",hORFeome V5.1 identifier,,8724,SNX3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,39,D3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,7214,Homo sapiens v-maf musculoaponeurotic fibrosarcoma oncogene homolog G (avian,hORFeome V5.1 identifier,,4097,MAFG,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,40,D4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9073,Homo sapiens acetyl-Coenzyme A acetyltransferase 1 (acetoacetyl Coenzyme A thiolase,hORFeome V5.1 identifier,,38,ACAT1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,41,D5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,5458,"Homo sapiens caveolin 2, transcript variant 1",hORFeome V5.1 identifier,,858,CAV2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,42,D6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8456,Homo sapiens hypothetical protein MGC35338,hORFeome V5.1 identifier,,130619,CCDC108,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,43,D7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,5762,Homo sapiens chromosome 15 open reading frame 15,hORFeome V5.1 identifier,,51187,RSL24D1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,44,D8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,6487,Homo sapiens chromosome 15 open reading frame 15,hORFeome V5.1 identifier,,51187,RSL24D1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,45,D9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,4421,"Homo sapiens vitamin K epoxide reductase complex, subunit 1",hORFeome V5.1 identifier,,79001,VKORC1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,46,D10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,5119,Homo sapiens hypothetical protein MGC14126,hORFeome V5.1 identifier,,84984,C3orf34,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,47,D11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,5694,Homo sapiens chromosome 15 open reading frame 15,hORFeome V5.1 identifier,,51187,RSL24D1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,48,D12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,6249,Homo sapiens nudix (nucleoside diphosphate linked moiety X)-type motif 11,hORFeome V5.1 identifier,,55190,NUDT11,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,49,E1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,6482,"Homo sapiens adaptor-related protein complex 1, sigma 3 subunit",hORFeome V5.1 identifier,,130340,AP1S3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,50,E2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,4865,"Homo sapiens chorionic gonadotropin, beta polypeptide",hORFeome V5.1 identifier,,93659,CGB5,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,51,E3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,6342,Homo sapiens RAN guanine nucleotide release factor,hORFeome V5.1 identifier,,29098,RANGRF,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,52,E4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,4580,Homo sapiens RAN guanine nucleotide release factor,hORFeome V5.1 identifier,,29098,RANGRF,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,53,E5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,4840,Homo sapiens hypothetical protein FLJ10647,hORFeome V5.1 identifier,,55194,FAM176B,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,54,E6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,6588,Homo sapiens destrin (actin depolymerizing factor,hORFeome V5.1 identifier,,11034,DSTN,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,55,E7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,5454,Homo sapiens uncharacterized hematopoietic stem/progenitor cells protein MDS031,hORFeome V5.1 identifier,,55849,ALG13,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,56,E8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,5757,Homo sapiens peptidylprolyl isomerase A (cyclophilin A,hORFeome V5.1 identifier,,5478,PPIA,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,57,E9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,5779,Homo sapiens peptidylprolyl isomerase A (cyclophilin A,hORFeome V5.1 identifier,,5478,PPIA,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,58,E10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,607,Homo sapiens cofilin 1 (non-muscle,hORFeome V5.1 identifier,,1072,CFL1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,59,E11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,7425,Homo sapiens serine/threonine kinase 32A,hORFeome V5.1 identifier,,202374,STK32A,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,60,E12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,5504,"Homo sapiens thymocyte protein thy28, transcript variant 2",hORFeome V5.1 identifier,,29087,THYN1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,61,F1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8524,Homo sapiens zymogen granule protein 16,hORFeome V5.1 identifier,,123887,ZG16,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,62,F2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,6128,Homo sapiens chromosome 18 open reading frame 10,hORFeome V5.1 identifier,,25941,C18orf10,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,63,F3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,6356,Homo sapiens titin-cap (telethonin,hORFeome V5.1 identifier,,8557,TCAP,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,64,F4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,5518,Homo sapiens Ufm1-conjugating enzyme 1,hORFeome V5.1 identifier,,51506,UFC1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,65,F5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,5538,"Homo sapiens centrin, EF-hand protein, 3 (CDC31 homolog, yeast",hORFeome V5.1 identifier,,1070,CETN3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,66,F6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,3133,"Homo sapiens ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit",hORFeome V5.1 identifier,,513,ATP5D,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,67,F7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8866,"Homo sapiens aprataxin, transcript variant 5",hORFeome V5.1 identifier,,54840,APTX,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,68,F8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,4748,"Homo sapiens NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 10, 22kDa",hORFeome V5.1 identifier,,4716,NDUFB10,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,69,F9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8786,Homo sapiens aarF domain containing kinase 5,hORFeome V5.1 identifier,,203054,ADCK5,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,70,F10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8947,Homo sapiens ethanolamine kinase,hORFeome V5.1 identifier,,55500,ETNK1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,71,F11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,6418,"Homo sapiens vasoactive intestinal peptide, transcript variant 2",hORFeome V5.1 identifier,,7432,VIP,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,72,F12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,6549,Homo sapiens Mak3 homolog (S. cerevisiae,hORFeome V5.1 identifier,,80218,NAA50,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,73,G1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,157,Homo sapiens zinc finger protein 9 (a cellular retroviral nucleic acid binding protein,hORFeome V5.1 identifier,,7555,CNBP,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,74,G2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8316,"Homo sapiens protein phosphatase 3 (formerly 2B), regulatory subunit B, 19kDa, alpha isoform (calcineurin B, type I",hORFeome V5.1 identifier,,5534,PPP3R1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,75,G3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8543,Homo sapiens chromosome 9 open reading frame 71,hORFeome V5.1 identifier,,169693,C9orf71,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,76,G4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,4955,"Homo sapiens heat shock 27kDa protein family, member 7 (cardiovascular",hORFeome V5.1 identifier,,27129,HSPB7,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,77,G5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,6858,Homo sapiens spermidine/spermine N1-acetyltransferase 2,hORFeome V5.1 identifier,,112483,SAT2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,78,G6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,2724,Homo sapiens XTP3-transactivated protein A,hORFeome V5.1 identifier,,79077,DCTPP1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,79,G7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,2333,Homo sapiens myosin regulatory light chain MRCL3,hORFeome V5.1 identifier,,10627,MYL12A,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,80,G8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,2609,Homo sapiens pyrroline-5-carboxylate reductase 1,hORFeome V5.1 identifier,,5831,PYCR1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,81,G9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,7760,Homo sapiens myosin regulatory light chain MRCL3,hORFeome V5.1 identifier,,10627,MYL12A,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,82,G10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,939,Homo sapiens pallidin homolog (mouse,hORFeome V5.1 identifier,,26258,PLDN,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,83,G11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,4492,"Homo sapiens TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 32kDa, transcript variant 2",hORFeome V5.1 identifier,,6880,TAF9,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,84,G12,,,,,,,,,,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,85,H1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,4662,Homo sapiens cold inducible RNA binding protein,hORFeome V5.1 identifier,,1153,CIRBP,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,86,H2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,5417,"Homo sapiens endoplasmic reticulum thioredoxin superfamily member, 18 kDa",hORFeome V5.1 identifier,,51060,TXNDC12,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,87,H3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,4508,"Homo sapiens NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 10, 22kDa",hORFeome V5.1 identifier,,4716,NDUFB10,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,88,H4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,4990,Homo sapiens nudix (nucleoside diphosphate linked moiety X)-type motif 3,hORFeome V5.1 identifier,,11165,NUDT3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,89,H5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,6,"Homo sapiens tumor protein, translationally-controlled 1",hORFeome V5.1 identifier,,7178,TPT1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,90,H6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,435,Homo sapiens sorting nexin 12,hORFeome V5.1 identifier,,29934,SNX12,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,91,H7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,3095,Homo sapiens similar to common salivary protein 1,hORFeome V5.1 identifier,,124220,ZG16B,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,92,H8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,953,Homo sapiens glycine cleavage system protein H (aminomethyl carrier,hORFeome V5.1 identifier,,2653,GCSH,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,93,H9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,6904,Homo sapiens chromosome 19 open reading frame 10,hORFeome V5.1 identifier,,56005,C19orf10,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,94,H10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,6845,"Homo sapiens chromosome 6 open reading frame 108, transcript variant 1",hORFeome V5.1 identifier,,10591,C6orf108,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,95,H11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,7326,"Homo sapiens hydroxypyruvate isomerase homolog (E. coli), mRNA (cDNA clone MGC:20767 IMAGE:4586546), complete cds.",hORFeome V5.1 identifier,,81888,HYI,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11043,96,H12,,,,,,,,,,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,1,A1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9129,Homo sapiens regulator of G-protein signalling 3,hORFeome V5.1 identifier,,5998,RGS3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,2,A2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,501,Homo sapiens RNA binding motif protein 8A,hORFeome V5.1 identifier,,9939,RBM8A,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,3,A3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,637,Homo sapiens tryptophan rich basic protein,hORFeome V5.1 identifier,,7485,WRB,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,4,A4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,640,Homo sapiens neuromedin U,hORFeome V5.1 identifier,,10874,NMU,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,5,A5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,2742,Homo sapiens PRO0659 protein,hORFeome V5.1 identifier,,29057,FAM156A,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,6,A6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8306,"Homo sapiens myosin, light polypeptide 7, regulatory",hORFeome V5.1 identifier,,58498,MYL7,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,7,A7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,5737,"Homo sapiens ferritin, light polypeptide",hORFeome V5.1 identifier,,2512,FTL,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,8,A8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,7395,"Homo sapiens ferritin, light polypeptide",hORFeome V5.1 identifier,,2512,FTL,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,9,A9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8979,Homo sapiens hypothetical protein MGC15875,hORFeome V5.1 identifier,,85007,AGXT2L2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,10,A10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,6944,"Homo sapiens chemokine-like factor super family 7, transcript variant 1",hORFeome V5.1 identifier,,112616,CMTM7,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,11,A11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,287,Homo sapiens BCL2-related protein A1,hORFeome V5.1 identifier,,597,BCL2A1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,12,A12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,549,Homo sapiens anterior gradient 2 homolog (Xenopus laevis,hORFeome V5.1 identifier,,10551,AGR2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,13,B1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8258,Homo sapiens hypothetical protein MGC35555,hORFeome V5.1 identifier,,340419,RSPO2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,14,B2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,4736,Homo sapiens ribosomal protein L18a,hORFeome V5.1 identifier,,6142,RPL18A,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,15,B3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,9136,Homo sapiens chromosome 9 open reading frame 61,hORFeome V5.1 identifier,,9413,FAM189A2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,16,B4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,581,"Homo sapiens mal, T-cell differentiation protein 2",hORFeome V5.1 identifier,,114569,MAL2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,17,B5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,947,Homo sapiens peptidyl prolyl isomerase H (cyclophilin H,hORFeome V5.1 identifier,,10465,PPIH,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,18,B6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,1426,Homo sapiens PEST-containing nuclear protein,hORFeome V5.1 identifier,,57092,PCNP,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,19,B7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,8527,Homo sapiens endothelin 2,hORFeome V5.1 identifier,,1907,EDN2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,20,B8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,136,"Homo sapiens FXYD domain containing ion transport regulator 5, transcript variant 1",hORFeome V5.1 identifier,,53827,FXYD5,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,21,B9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,2776,Homo sapiens dCMP deaminase,hORFeome V5.1 identifier,,1635,DCTD,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
11044,22,B10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,2853,Homo sapiens thyroid hormone receptor associated protein 6,hORFeome V5.1 identifier,,90390,MED30,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
