Plate	Well	Well Number	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell Line]	Term Source 2 REF	Term Source 2 Accession	Compound Broad Identifier	Compound Broad Identifier Short	Compound Name	Compound Source	Compound SMILES	PubChem InChIKey	Dose	Control Type	Control Comments	Channels
20592	G8	152	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K83028735-003-03-8	BRD-K83028735	Ajmalicine hydrochloride	Prestwick Chemical Inc.	COC(=O)C1=CO[C@@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21	GRTOGORTSDXSFK-XJTZBENFSA-N	2.57 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	G9	153	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K76064317-001-04-0	BRD-K76064317	AG-1296	Biomol International Inc.	COc1cc2ncc(nc2cc1OC)c3ccccc3	QNOXYUNHIGOWNY-UHFFFAOYSA-N	9.39 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	G10	154	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A24817035-001-05-4	BRD-A24817035	"Laudanosine (R,S)"	Prestwick Chemical Inc.	COc1ccc(CC2N(C)CCc3cc(OC)c(OC)cc23)cc1OC	KGPAYJZAMGEDIQ-UHFFFAOYSA-N	2.80 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	G11	155	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K47105409-001-05-3	BRD-K47105409	AG-490	Biomol International Inc.	Oc1ccc(/C=C(\\C#N)/C(=O)NCc2ccccc2)cc1O	TUCIOBMMDDOEMM-RIYZIHGNSA-N	8.49 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	G12	156	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K37282009-002-03-9	BRD-K37282009	Yohimbinic acid monohydrate	Prestwick Chemical Inc.	O[C@H]1CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]2[C@H]1C(=O)O	AADVZSXPNRLYLV-GKMXPDSGSA-N	2.79 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	G13	157	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K68336408-003-02-2	BRD-K68336408	AG1478	Biomol International Inc.	COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC	GFNNBHLJANVSQV-UHFFFAOYSA-N	7.10 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	G14	158	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K49481516-004-04-3	BRD-K49481516	Galanthamine hydrobromide	Prestwick Chemical Inc.	COc1ccc2CN(C)CC[C@]34C=C[C@H](O)C[C@@H]4Oc1c23	ASUTZQLVASHGKV-JDFRZJQESA-N	2.72 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	G15	159	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K79437791-001-02-4	BRD-K79437791	acetyl (N)-s-farnesyl-l-cysteine	Biomol International Inc.	CC(=CCC/C(=C/CC/C(=C/CSC[C@H](NC(=O)C)C(=O)O)/C)/C)C	XTURYZYJYQRJDO-BNAHBJSTSA-N	6.80 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	G16	160	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K32828673-002-03-9	BRD-K32828673	Chelidonine (+)	Prestwick Chemical Inc.	CN1Cc2c3OCOc3ccc2[C@H]4[C@@H](O)Cc5cc6OCOc6cc5[C@H]41	GHKISGDRQRSCII-ZOCIIQOWSA-N	2.69 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	G17	161	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K51215422-001-02-3	BRD-K51215422	A-3	Biomol International Inc.	NCCNS(=O)(=O)c1cccc2c(Cl)cccc12	ACIMRXKJKQGBGL-UHFFFAOYSA-N	8.78 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	G18	162	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K14796088-003-06-0	BRD-K14796088	Berberine chloride	Prestwick Chemical Inc.	COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OC	YBHILYKTIRIUTE-UHFFFAOYSA-N	2.68 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	G19	163	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869			DMSO		CS(=O)C			negative control	mock	Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	G20	164	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869			DMSO		CS(=O)C			negative control	mock	Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	G21	165	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K90524085-001-05-2	BRD-K90524085	MY-5445	Biomol International Inc.	Clc1cccc(Nc2nnc(c3ccccc3)c4ccccc24)c1	CEHQLKSLMFIHBF-UHFFFAOYSA-N	7.53 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	G22	166	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K66206289-003-03-1	BRD-K66206289	Lobeline alpha (-) hydrochoride	Prestwick Chemical Inc.	CN1[C@H](C[C@H](O)c2ccccc2)CCC[C@@H]1CC(=O)c3ccccc3	MXYUKLILVYORSK-HBMCJLEFSA-N	2.67 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	G23	167	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A07207424-001-04-1	BRD-A07207424	Ro 20-1724	Biomol International Inc.	CCCCOc1cc(CC2CNC(=O)N2)ccc1OC	PDMUULPVBYQBBK-UHFFFAOYSA-N	8.98 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	G24	168	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K35586044-003-03-0	BRD-K35586044	Yohimbine hydrochloride	Prestwick Chemical Inc.	COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12	BLGXFZZNTVWLAY-SCYLSFHTSA-N	2.56 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H1	169	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K47635719-001-03-9	BRD-K47635719	Dexamethasone acetate	Prestwick Chemical Inc.	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C	AKUJBENLRBOFTD-RPRRAYFGSA-N	2.30 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H2	170	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K25140590-001-01-4	BRD-K25140590	"1-(1,3-BENZODIOXOL-5-YLCARBONYL)PIPERIDINE"	Biomol International Inc.	O=C(N1CCCCC1)c2ccc3OCOc3c2	BXBNADAPIHHXJQ-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H3	171	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869			DMSO		CS(=O)C			negative control	mock	Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H4	172	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869			DMSO		CS(=O)C			negative control	mock	Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H5	173	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K89375097-300-05-4	BRD-K89375097	Pirenzepine dihydrochloride	Prestwick Chemical Inc.	CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc4cccnc24)CC1	RMHMFHUVIITRHF-UHFFFAOYSA-N	2.36 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H6	174	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K88611939-001-02-6	BRD-K88611939	ANIRACETAM	Biomol International Inc.	COc1ccc(cc1)C(=O)N2CCCC2=O	ZXNRTKGTQJPIJK-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H7	175	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K90027355-001-03-4	BRD-K90027355	Spironolactone	Prestwick Chemical Inc.	CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@]54CCC(=O)O5)[C@H]13	LXMSZDCAJNLERA-ZHYRCANASA-N	2.40 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H8	176	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K11796549-001-01-1	BRD-K11796549	"2,3-DIOXO-6-NITRO-1,2,3,4-TETRAHYDROBENZO[F]QUINOXALINE-7-SULFONAMIDE"	Biomol International Inc.	NS(=O)(=O)c1cccc2c3[nH]c(=O)c(=O)[nH]c3cc([N+](=O)[O-])c12	UQNAFPHGVPVTAL-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H9	177	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A93353767-001-03-5	BRD-A93353767	Isoconazole	Prestwick Chemical Inc.	Clc1ccc(C(Cn2ccnc2)OCc3c(Cl)cccc3Cl)c(Cl)c1	MPIPASJGOJYODL-UHFFFAOYSA-N	2.40 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H10	178	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K58930050-001-01-1	BRD-K58930050	(+)-MK 801	Biomol International Inc.	C[C@@]1(N[C@@H]2Cc3ccccc31)c4ccccc24	LBOJYSIDWZQNJS-CVEARBPZSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H11	179	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A89585551-003-03-4	BRD-A89585551	Mefloquine hydrochloride	Prestwick Chemical Inc.	OC(C1CCCCN1)c2cc(nc3c(cccc23)C(F)(F)F)C(F)(F)F	XEEQGYMUWCZPDN-UHFFFAOYSA-N	2.41 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H12	180	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K59753853-001-01-5	BRD-K59753853	MDL 29951	Biomol International Inc.	OC(=O)CCc1c([nH]c2cc(Cl)cc(Cl)c12)C(=O)O	KNBSYZNKEAWABY-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H13	181	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K30553453-001-05-8	BRD-K30553453	Hesperetin	Prestwick Chemical Inc.	COc1ccc(cc1O)[C@@H]2CC(=O)c3c(O)cc(O)cc3O2	AIONOLUJZLIMTK-AWEZNQCLSA-N	3.31 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H14	182	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K08109516-001-01-1	BRD-K08109516	"L-701,324"	Biomol International Inc.	Oc1c(c2cccc(Oc3ccccc3)c2)c(=O)[nH]c4cc(Cl)ccc14	FLVRDMUHUXVRET-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H15	183	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K90976994-001-02-1	BRD-K90976994	Dehydrocholic acid	Prestwick Chemical Inc.	C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC(=O)[C@]12C)[C@@]4(C)CCC(=O)C[C@H]4CC3=O	OHXPGWPVLFPUSM-KLRNGDHRSA-N	2.48 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H16	184	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K99107520-001-01-9	BRD-K99107520	FELBAMATE	Biomol International Inc.	NC(=O)OCC(COC(=O)N)c1ccccc1	WKGXYQFOCVYPAC-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H17	185	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-A60274948-066-02-9	BRD-A60274948	Bromocryptine mesylate	Prestwick Chemical Inc.	CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)C4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C	OZVBMTJYIDMWIL-BGNMTYTCSA-N	1.33 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H18	186	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K19438463-001-01-4	BRD-K19438463	"6-CYANO-7-NITROQUINOXALINE-2,3-DIONE"	Biomol International Inc.	[O-][N+](=O)c1cc2[nH]c(=O)c(=O)[nH]c2cc1C#N	RPXVIAFEQBNEAX-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H19	187	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869			DMSO		CS(=O)C			negative control	mock	Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H20	188	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869			DMSO		CS(=O)C			negative control	mock	Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H21	189	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K77554836-001-03-3	BRD-K77554836	Triamcinolone	Prestwick Chemical Inc.	C[C@@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]2C[C@@H](O)[C@]1(O)C(=O)CO	GFNANZIMVAIWHM-OBYCQNJPSA-N	2.54 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H22	190	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K10176267-001-01-7	BRD-K10176267	"L-701,252"	Biomol International Inc.	Oc1c(C(=O)C2CC2)c(=O)[nH]c3cc(Cl)ccc13	MXEFWCFPCLDOOG-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H23	191	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K67277431-002-03-0	BRD-K67277431	Picotamide monohydrate	Prestwick Chemical Inc.	COc1ccc(cc1C(=O)NCc2cccnc2)C(=O)NCc3cccnc3	KYWCWBXGRWWINE-UHFFFAOYSA-N	2.54 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
20592	H24	192	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	BRD-K64400208-001-01-8	BRD-K64400208	"6,7-DINITROQUINOXALINE-2,3-DIONE"	Biomol International Inc.	[O-][N+](=O)c1cc2[nH]c(=O)c(=O)[nH]c2cc1[N+](=O)[O-]	RWVIMCIPOAXUDG-UHFFFAOYSA-N	5.00 micromolar			Hoechst 33342:nucleus;concanavalin A (con A) AlexaFluor488 conjugate:endoplasmic reticulumn;SYTO 14 green fluorescent nucleic acid stain:nucleoli;wheat germ agglutinin (WGA) AlexaFluor594 conjugate:Golgi apparatus and plasma membrane;phalloidin AlexaFluor594 conjugate:F-actin;MitoTracker Deep Red: mitochondria
