Replicate,Plate,Well,Gene Identifier %% url=http://www.pombase.org/spombe/result/%s,Strain Name,Gene Symbol,Control Type,Control Comments,Reproducibility of Shape Hits,Reproducibility of microtubule hits,Reproducibility of cell cycle progression hits,Visual Shape Hit,Visual Microtubule Hit,Conservation in S. cerevisiae,Conservation in Vertebrates,Conservation in H. sapiens,Mineotaur Hit Type,Phenotype 1,Ontology Term Name 1a,Term Source Accession 1a,Ontology Term Name 1b,Term Source Accession 1b,Phenotype 2,Ontology Term Name 2a,Term Source Accession 2a,Ontology Term Name 2b,Term Source Accession 2b,Phenotype 3,Ontology Term Name 3a,Term Source Accession 3a,Ontology Term Name 3b,Term Source Accession 3b,Phenotype 4,Ontology Term Name 4a,Term Source Accession 4a,Ontology Term Name 4b,Term Source Accession 4b,Phenotype 5,Ontology Term Name 5a,Term Source Accession 5a,Ontology Term Name 5b,Term Source Accession 5b,Phenotype 6,Ontology Term Name 6a,Term Source Accession 6a,Ontology Term Name 6b,Term Source Accession 6b,Phenotype 7,Ontology Term Name 7a,Term Source Accession 7a,Ontology Term Name 7b,Term Source Accession 7b
1,X_110222_S1,E9,SPAC18B11.08c,SPAC18B11.08c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,F1,SPAC16A10.05c,dad1,dad1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,F10,SPAC23A1.11,rpl1602,rpl1602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,F11,SPAC2C4.05,cor1,cor1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,F12,SPAC4H3.06,SPAC4H3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,F2,SPAC227.14,SPAC227.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,F3,SPAC343.20,SPAC343.20,,,,,2/5,,,,yes,yes,,microtubule hit,abnormal microtubule cytoskeleton morphology during mitotic interphase,abnormal,PATO_0000460,microtubule cytoskeleton morphology during mitotic interphase,CMPO_0000369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,F4,SPAC890.07c,rmt1,rmt1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,F5,SPBC19G7.02,SPBC19G7.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,F6,SPBC713.09,SPBC713.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,F7,SPAC13A11.03,mcp7,mcp7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,F8,SPAC1687.23c,SPAC1687.23c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,F9,SPAC18B11.09c,SPAC18B11.09c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,G1,SPAC1751.04,SPAC1751.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,G10,SPAC23C11.08,php3,php3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,G11,SPAC2C4.08,SPAC2C4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,G12,SPAC57A10.14,sgf11,sgf11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,G2,SPAC23C11.10,mpn1,mpn1,,,3/7,4/7,,,,yes,yes,,shape hit;microtubule hit,viable vegetative cell with abnormal cell shape,abnormal cell shape,CMPO_0000116,,,abnormal microtubule cytoskeleton morphology during mitotic interphase,abnormal,PATO_0000460,microtubule cytoskeleton morphology during mitotic interphase,CMPO_0000369,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,G3,SPAC3G6.13c,rpl4101,rpl4101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,G4,SPAC8C9.14,prr1,prr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,G5,SPBC215.04,git11,git11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,G6,SPBC947.14c,cbp6,cbp6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,G7,SPAC13G7.03,upf3,upf3,,,,3/8,,,,yes,,,microtubule hit,abnormal microtubule cytoskeleton morphology during mitotic interphase,abnormal,PATO_0000460,microtubule cytoskeleton morphology during mitotic interphase,CMPO_0000369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,G8,SPAC16E8.08,SPAC16E8.08,,,,4/7,,,,,yes,yes,yes,shape hit,viable vegetative cell with abnormal cell shape,abnormal cell shape,CMPO_0000116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,G9,SPAC19A8.11c,SPAC19A8.11c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,H1,SPAC1786.04,SPAC1786.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,H10,SPAC23C4.16c,atg15,atg15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,H11,SPAC2C4.09,SPAC2C4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,H4,SPAC8E11.07c,alp31,alp31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,H5,SPBC2A9.13,SPBC2A9.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,H6,SPCC4B3.02c,SPCC4B3.02c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,H7,SPAC13G7.07,arb2,arb2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,H8,SPAC16E8.18,SPAC16E8.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110222_S1,H9,SPAC19D5.11c,ctf8,ctf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,A1,SPBP8B7.26,SPBP8B7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,A10,SPBC16C6.02c,vps1302,vps1302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,A11,SPBC26H8.05c,pph3,pph3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,A12,SPBC30D10.14,SPBC30D10.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,A2,SPCC1183.10,wtf10,wtf10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,A4,SPAC1002.14,itt1,itt1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,A5,SPAC17C9.11c,SPAC17C9.11c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,A6,SPAC23H4.02,ppk9,ppk9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,A7,SPAC29B12.11c,SPAC29B12.11c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,A8,SPAC6B12.02c,mus7,mus7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,A9,SPAPB2B4.04c,SPAPB2B4.04c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,B1,SPBP8B7.31,SPBP8B7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,B10,SPBC16C6.11,rpl3201,rpl3201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,B11,SPBC26H8.12,SPBC26H8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,B12,SPBC32F12.06,pch1,pch1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,B2,SPCC1223.15c,spc19,spc19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,B3,SPCC31H12.03c,tho1,tho1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,B4,SPAC105.03c,SPAC105.03c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,B5,SPAC1805.11c,rps2602,rps2602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,B6,SPAC23H4.17c,srb10,srb10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,B7,SPAC2C4.07c,dis32,dis32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,B8,SPAC6G9.08,ubp6,ubp6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,B9,SPBC106.12c,SPBC106.12c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,C1,SPBPB21E7.01c,eno102,eno102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,C10,SPBC16D10.05,mok13,mok13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,C11,SPBC28F2.11,hmo1,hmo1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,C12,SPBC32F12.07c,SPBC32F12.07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,C2,SPCC1259.04,iec3,iec3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,C3,SPCC576.01c,xan1,xan1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,C4,SPAC1071.04c,spc2,spc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,C5,SPAC19D5.01,pyp2,pyp2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,C6,SPAC24H6.11c,SPAC24H6.11c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,C7,SPAC2E1P3.04,cao1,cao1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,C8,SPAC869.02c,SPAC869.02c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,C9,SPBC1105.14,rsv2,rsv2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,D1,SPBPB2B2.02,mug180,mug180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,D10,SPBC16H5.03c,fub2,fub2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,D11,SPBC29A10.02,spo5,spo5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,D12,SPBC32H8.03,bem46,bem46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,D2,SPCC1682.01,qcr9,qcr9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,D3,SPCC584.12,mug42,mug42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,D4,SPAC12B10.14c,tea5,tea5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,D5,SPAC19D5.03,cid1,cid1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,D6,SPAC24H6.13,SPAC24H6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,D7,SPAC30D11.13,hus5,hus5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,D8,SPAC8C9.03,cgs1,cgs1,,,3/7,,,,yes,yes,yes,yes,shape hit,viable vegetative cell with abnormal cell shape,abnormal cell shape,CMPO_0000116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,D9,SPBC1198.11c,reb1,reb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,E1,SPBPB7E8.02,SPBPB7E8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,E10,SPBC1778.04,spo6,spo6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,E11,SPBC29A10.10c,dbl8,dbl8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,E12,SPBC354.03,swd3,swd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,E2,SPCC16C4.04,SPCC16C4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,E3,SPCC74.05,rpl2702,rpl2702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,E4,SPAC12G12.03,cip2,cip2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,E5,SPAC20H4.07,rad57,rad57,,,8/9,,,,,,yes,yes,shape hit,viable vegetative cell with abnormal cell shape,abnormal cell shape,CMPO_0000116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,E6,SPAC25A8.01c,fft3,fft3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,E7,SPAC328.05,SPAC328.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,E8,SPAC9E9.08,rad26,rad26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,E9,SPBC1198.12,mfr1,mfr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,F1,SPBPB8B6.04c,grt1,grt1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,F10,SPBC17G9.02c,cdc73,cdc73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,F11,SPBC29A3.03c,SPBC29A3.03c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,F12,SPBC3D6.10,apn2,apn2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,F2,SPCC16C4.11,pef1,pef1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,F3,SPCC794.15,SPCC794.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,F4,SPAC139.03,toe2,toe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,F5,SPAC227.15,SPAC227.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,F6,SPAC27D7.06,etf1,etf1,,,4/6,4/5,,,,yes,yes,yes,shape hit;microtubule hit,viable elongated vegetative cell,elongated cell,CMPO_0000077,,,viable vegetative cell with abnormal cell shape,abnormal cell shape,CMPO_0000116,,,abnormal microtubule cytoskeleton morphology during mitotic interphase,abnormal,PATO_0000460,microtubule cytoskeleton morphology during mitotic interphase,CMPO_0000369,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,F7,SPAC4A8.06c,SPAC4A8.06c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,F8,SPACUNK4.16c,SPACUNK4.16c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,F9,SPBC1347.02,fkbp39,fkbp39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,G1,SPBPB8B6.05c,SPBPB8B6.05c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,G10,SPBC216.05,rad3,rad3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,G11,SPBC29A3.07c,sap14,sap14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,G12,SPBC4B4.07c,usp102,usp102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,G2,SPCC24B10.18,SPCC24B10.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,G3,SPAC23C4.08,rho3,rho3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,G4,SPAC13F5.05,SPAC13F5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,G5,SPAC22G7.06c,ura1,ura1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,G6,SPAC27E2.02,SPAC27E2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,G7,SPAC607.06c,SPAC607.06c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,G8,SPAPB24D3.01,toe3,toe3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,G9,SPBC13E7.04,atp16,atp16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,H1,SPBPJ4664.02,SPBPJ4664.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,H10,SPBC21B10.10,rps402,rps402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,H11,SPBC2D10.06,rep1,rep1,,,,,2/4,,yes,yes,yes,yes,cell cycle hit,IP increased,more cells with interphase microtubule arrays,CMPO_0000383,,,PAA reduced,not available yet,not available yet,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,H4,SPAC14C4.11,SPAC14C4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,H5,SPAC23G3.03,sib2,sib2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,H6,SPAC29B12.03,spd1,spd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,H7,SPAC688.13,scn3,scn3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,H8,SPAPB24D3.09c,pdr1,pdr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S3,H9,SPBC16A3.08c,oga1,oga1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,A1,SPBC530.01,gyp1,gyp1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,A10,SPAC12B10.07,acp1,acp1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,A11,SPAC13D6.03c,trm9,trm9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,A12,SPAC15A10.06,SPAC15A10.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,A2,SPBP23A10.10,ppk32,ppk32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,A3,SPCC1450.07c,dao1,dao1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,A5,SPCC777.04,SPCC777.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,A6,SPBC36.10,SPBC36.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,A7,SPAC13G6.15c,SPAC13G6.15c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,A8,SPAC1071.02,mms19,mms19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,A9,SPAC11D3.17,SPAC11D3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,B1,SPBC543.07,pek1,pek1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,B10,SPAC12B10.09,pet801,pet801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,B11,SPAC13G6.07c,rps601,rps601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,B12,SPAC15A10.11,ubr11,ubr11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,B2,SPBP4H10.03,oxa102,oxa102,,,,2/5,,,,yes,yes,yes,microtubule hit,abnormal microtubule cytoskeleton morphology during mitotic interphase,abnormal,PATO_0000460,microtubule cytoskeleton morphology during mitotic interphase,CMPO_0000369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,B3,SPCC162.10,ppk33,ppk33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,B4,SPCC297.05,SPCC297.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,B5,SPCC777.17c,SPCC777.17c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,B6,SPBC146.12,coq6,coq6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,B7,SPAC20G8.09c,nat10,nat10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,B8,SPAC1071.08,rpp203,rpp203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,B9,SPAC11D3.18c,SPAC11D3.18c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,C1,SPBC56F2.08c,SPBC56F2.08c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,C10,SPAC12G12.01c,SPAC12G12.01c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,C11,SPAC13G6.09,SPAC13G6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,C12,SPAC15A10.16,bud6,bud6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,C2,SPCC1223.11,ptc2,ptc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,C3,SPCC1682.08c,mcp2,mcp2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,C4,SPCC320.04c,gem1,gem1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,C5,SPCC825.01,SPCC825.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,C6,SPAC328.02,dbl4,dbl4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,C7,SPAC4F10.07c,atg13,atg13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,C8,SPAC10F6.04,SPAC10F6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,C9,SPAC11E3.01c,swr1,swr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110227_S4,D1,SPBC582.08,SPBC582.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
