Plate_Well	siRNA Pool Identifier	Gene Identifier	Gene Symbol	Gene Annotation Comments	n	ext	ecc	Ato	Nex	Nin	Nto	AF	BC	C	M	LA	P	Cluster	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9	Phenotype 10	Phenotype 11	Phenotype 12	Phenotype 13	Phenotype 14	Phenotype 15	Phenotype 16	Phenotype 17	Phenotype 18
HT23_O11	M-004569-00	483	ATP1B3		-0.742	0	0.856	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT23_O16	M-011233-00	955	ENTPD6		0	0	0	0	0.929	0	0	0	1	0	0	0	0		yes	multiple reagents																		other phenotype
HT23_P13	M-011634-00	1473	CST5		0	1	0	0	0	0	-1	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT24_A14	M-009445-00	2880	GPX5		0	0	0.746	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT24_A8	M-031622-00	2875	GPT		0	0	0	0	0.998	0	0	0	1	0	0	0	0		yes	multiple reagents																		other phenotype
HT24_B18	M-009132-00	4051	CYP4F3		0	0	0.752	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT24_B20	M-012587-00	4061	LY6E		-0.574	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT24_C18	M-021488-00	2980	GUCA2A		0	0	0	0	0	0	0	0.996	0	0	0	0	0	12	yes	multiple reagents												actin fiber cells						
HT24_C8	M-011177-00	2946	GSTM2		1	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT24_D12	M-006862-00	4100	MAGEA1		0	0	0	0	0	0	0	0	0	0	0	0	1	4	yes	multiple reagents				cells with protrusions														
HT24_E14	M-012049-00	3009	HIST1H1B		-0.591	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT24_E16	M-012050-00	3010	HIST1H1T		0	0	0	0	0	0	0	0	0	0	0	1	0	15	yes	multiple reagents															lamellipodia cells			
HT24_E8	M-005892-00	3004	GZMM		0	1	0	0	0	0.947	0	0	1	0	0	0	0	1	yes	multiple reagents	BL phenotype (large cells and bright nuclei)																	
HT24_F17	M-008516-00	3672	ITGA1		0	0	0.807	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT24_F22	M-011723-00	4118;LOC100131662	MAL;LOC100131662	"siRNA matched to more than one gene (4118;LOC100131662,MAL;LOC100131662)"	0	0	-0.597	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT24_F7	M-006823-00	3619	INCENP		-0.755	0	0	0	1	1	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT24_G12	M-009390-00	3028	HSD17B10		-0.607	0	0	0	0	0	0	0	0	0	0	0	1	4	yes	multiple reagents				cells with protrusions														
HT24_G16	M-009664-00	3036	HAS1		0	0	-0.649	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT24_G7	M-005268-00	2491;LOC100128765	CENPI;LOC100128765	"siRNA matched to more than one gene (2491;LOC100128765,CENPI;LOC100128765)"	-0.585	0	0	0	0	0.988	0	0	0	0	0	0	0	2+7	yes	multiple reagents		bright nuclei					SM phenotype (round cells and many in metaphase)											
HT24_H13	M-010945-00	3713	IVL		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT24_H16	M-011329-00	4147	MATN2		0	0	0	0	0	0	0	0	0	0	0	0	1	4	yes	multiple reagents				cells with protrusions														
HT24_I22	M-018944-00	3120	HLA-DQB2		0	1	0	0	1	0.995	0	0	0	0	0	0	0	1	yes	multiple reagents	BL phenotype (large cells and bright nuclei)																	
HT24_J11	M-006261-00	3776	KCNK2		0	0	0	0	-0.905	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT24_J16	M-009294-00	4234;LOC441487;441487	METTL1;LOC441487;LOC441487	"siRNA matched to more than one gene (4234;LOC441487;441487,METTL1;LOC441487;LOC441487)"	0	0	0	0	-0.541	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT24_J18	M-020071-00	4236	MFAP1		-0.596	0	-1	0	0	0	0	0	0	0	1	0	0	7	yes	multiple reagents							SM phenotype (round cells and many in metaphase)											
HT24_J23	M-019493-00	3810;3806;3802	KIR2DS5;KIR2DS1;KIR2DL1	"siRNA matched to more than one gene (3810;3806;3802,KIR2DS5;KIR2DS1;KIR2DL1)"	0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT24_J6	M-012815-00	4189	DJB9		1	0	0	0	0	0	0.989	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT24_K15	M-005886-01	2686	GGTL3		0	0	0	0	0	0	0	0	0.923	0	0	0	0	13	yes	multiple reagents													big cells					
HT24_K20	M-011869-00	3183	HNRNPC		0	0	0	0	0	0	0.825	0	0	0	0.977	0	0		yes	multiple reagents																		other phenotype
HT24_L16	M-011334-00	4249	MGAT5		0	1	0	0	0	0	0	0	0	0	0	0	0	14	yes	multiple reagents														large cells				
HT24_M13	M-008435-00	2768	G12		0	0	0	0	0	0.987	0	0	0	0	0	0	0	2	yes	multiple reagents		bright nuclei																
HT24_N14	M-014162-00	4343	MOV10		0	0	0	0	0	0	0	0	0	0	0	0.779	0		yes	multiple reagents																		other phenotype
HT24_O13	M-011673-00	2805	GOT1		0	0	0.907	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT24_O19	M-004303-00	2817	GPC1		-0.54	0	0	-0.621	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT24_P15	M-019549-00	3954;LOC100131934	LETM1;LOC100131934	"siRNA matched to more than one gene (3954;LOC100131934,LETM1;LOC100131934)"	0	0	-0.97	0	0	0	0	0	0	0	0	0	0	9	yes	multiple reagents									low eccentricity cells									
HT24_P19	M-019812-00	3993	LLGL2		0	0	0	0	0	0	0	0	0	0	0	0	1	4	yes	multiple reagents				cells with protrusions														
HT24_P5	M-017237-00	3911	LAMA5		0	0	0	0	-0.723	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT25_A20	M-017319-00	4957	ODF2		0	0	0	0	0	0	0	1	0	0	0	0	0	12	yes	multiple reagents												actin fiber cells						
HT25_B10	M-015673-00	57082	CASC5		0	0	0	-0.755	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT25_B22	M-013084-00	60312	AFAP1		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT25_B5	M-004723-00	5435	POLR2F		-0.534	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT25_C10	M-003283-01	4998	ORC1L		0	0	0	-0.954	0	0	0.622	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT25_C18	M-019642-00		SLC22A18AS		0	0	0	0	-0.578	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT25_F16	M-004525-00	80332	ADAM33		-0.506	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT25_G23	M-012693-00	4701	NDUFA7		0	0	0.999	0	0	0	0	0	0	0	0	0	0	5	yes	multiple reagents					elongated cells													
HT25_H10	M-014892-00	84448	ABLIM2		0	-0.695	0	0	-0.979	0	0	0	0	0.964	0	0	0		yes	multiple reagents																		other phenotype
HT25_H15	M-007306-00	11194	ABCB8		0	0	0	0	0	0	0	0	0	0	0	1	0	15	yes	multiple reagents															lamellipodia cells			
HT25_H9	M-003626-00	10551	AGR2		0	-0.848	0	0	-0.976	0	1	0	0	1	0	0	0		yes	multiple reagents																		other phenotype
HT25_I13	M-017848-00	4707	NDUFB1		-0.618	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT25_I6	M-015740-00	5212	VIT		1	0	0	0	0	0	0	0	0	0	0	0	0	17	yes	multiple reagents																	proliferating cells	
HT25_M17	M-020020-00	4808	NHLH2		0	1	0	0	0	0	0	0.753	0	0	0	0	0	14	yes	multiple reagents														large cells				
HT25_M8	M-004285-00	5352	PLOD2		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT25_N22	M-010333-00	5639	PRRG2		0	0	0	0	0	0	0	0	1	0	0	0	0	13	yes	multiple reagents													big cells					
HT25_O16	M-010617-00	5420	PODXL		0	0	0	0	-0.508	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT25_P23	M-009283-00	56895	AGPAT4		0	0	0	0	0	0	0	0.802	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT25_P7	M-008524-00	55289	ACOXL		0	0	0	0	0	0	0	0.995	0	0	0	0	0	12	yes	multiple reagents												actin fiber cells						
HT26_A22	M-011132-00	6154;LOC441073;649649;441073;391126;LOC391126;730070;LOC100131526;LOC100132547	RPL26;LOC441073;LOC441073;LOC441073;LOC391126;LOC391126;LOC730070;LOC100131526;LOC100132547	"siRNA matched to more than one gene (6154;LOC441073;649649;441073;391126;LOC391126;730070;LOC100131526;LOC100132547,RPL26;LOC441073;LOC441073;LOC441073;LOC391126;LOC391126;LOC730070;LOC100131526;LOC100132547)"	-0.506	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_A23	M-011758-00	5684	PSMA3		0	0	-0.999	0	0	0	0	0	0	0	0	0	0	9	yes	multiple reagents									low eccentricity cells									
HT26_B11	M-007427-00	6507	SLC1A3		0	0	-0.933	0	0	0	0	0	0	0	0	0	0	9	yes	multiple reagents									low eccentricity cells									
HT26_B16	M-006037-00	6650	SOLH		0	1	-0.73	0	1	0	0	0	1	0	0	0	0	1	yes	multiple reagents	BL phenotype (large cells and bright nuclei)																	
HT26_B17	M-007430-00	6511	SLC1A6		0	1	0	0	0	0	0	0	0	0	0	0	0	14	yes	multiple reagents														large cells				
HT26_B23	M-007582-00	6522	SLC4A2		0	0	0	0	0	0	-1	0	0	0	0	0	0	8	yes	multiple reagents								small cells										
HT26_C14	M-013587-00	6160;LOC100129882;729646;LOC100130130;LOC653773;LOC642098;641311	RPL31;LOC100129882;LOC729646;LOC100130130;LOC653773;LOC642098;LOC641311	"siRNA matched to more than one gene (6160;LOC100129882;729646;LOC100130130;LOC653773;LOC642098;641311,RPL31;LOC100129882;LOC729646;LOC100130130;LOC653773;LOC642098;LOC641311)"	-0.746	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_C19	M-004522-00	5693	PSMB5		0	0	0	1	0	0.998	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_C22	M-011133-00	6169	RPL38		-0.7	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_C8	M-011159-00	6157;389435	RPL27A;LOC389435	"siRNA matched to more than one gene (6157;389435,RPL27A;LOC389435)"	0	0	0	0	-0.56	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_C9	M-011360-00	5687;LOC100130308;121906;LOC121906	PSMA6;LOC100130308;LOC121906;LOC121906	"siRNA matched to more than one gene (5687;LOC100130308;121906;LOC121906,PSMA6;LOC100130308;LOC121906;LOC121906)"	0	0	0	1	0	0	-1	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_D22	M-019725-00	6699;6698	SPRR1B;SPRR1A	"siRNA matched to more than one gene (6699;6698,SPRR1B;SPRR1A)"	0	0	0	0	0	0	0	0.849	0	0	0	0	0	12	yes	multiple reagents												actin fiber cells						
HT26_D23	M-007610-00	6541	SLC7A1		0	0	0	0.999	0	0	0	0	0	0	0	1	0	16	yes	multiple reagents																lamellipodia and high actin cells		
HT26_D6	M-011397-00	6676	SPAG4		0	0	0	0	0	0	0	0.764	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_E19	M-011363-00	5707	PSMD1		-0.705	0	0	0	0	1	0	0	0	0	0	0	1		yes	multiple reagents																		other phenotype
HT26_E21	M-011364-00	5709	PSMD3		-0.71	0	0	0	0	0.996	0	0	0	0	0	0	0	2+7	yes	multiple reagents		bright nuclei					SM phenotype (round cells and many in metaphase)											
HT26_E22	M-013700-00	6201;644315;LOC644315;731257;LOC100128060;728973;LOC100129381;731251;LOC728973;LOC100134269	RPS7;LOC644315;LOC644315;LOC644315;LOC100128060;LOC728973;LOC100129381;LOC728973;LOC728973;LOC100134269	"siRNA matched to more than one gene (6201;644315;LOC644315;731257;LOC100128060;728973;LOC100129381;731251;LOC728973;LOC100134269,RPS7;LOC644315;LOC644315;LOC644315;LOC100128060;LOC728973;LOC100129381;LOC728973;LOC728973;LOC100134269)"	-0.529	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_E5	M-019822-00	5697	PYY		0	0	0	0	-0.7	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_F20	M-017767-00	6727;390284;729466;730508;LOC729466	SRP14;SRP14P1;LOC729466;LOC729466;LOC729466	"siRNA matched to more than one gene (6727;390284;729466;730508;LOC729466,SRP14;SRP14P1;LOC729466;LOC729466;LOC729466)"	0	1	0	0	0	0	-1	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_F8	M-019976-00	6707	SPRR3		0	0	0	0	0	0	0	0.543	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_G18	M-011890-00	LOC100130553;6222;LOC100131863;LOC645958;LOC388339;388339;645958	LOC100130553;RPS18;LOC100131863;LOC645958;LOC388339;LOC388339;LOC645958	"siRNA matched to more than one gene (LOC100130553;6222;LOC100131863;LOC645958;LOC388339;388339;645958,LOC100130553;RPS18;LOC100131863;LOC645958;LOC388339;LOC388339;LOC645958)"	0	-0.652	0	0	-0.886	0	0.756	0	0	1	0	0	0		yes	multiple reagents																		other phenotype
HT26_G20	M-011137-00	6224;LOC729927	RPS20;LOC729927	"siRNA matched to more than one gene (6224;LOC729927,RPS20;LOC729927)"	-0.54	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_G22	M-011154-00	6228;LOC653658;653658	RPS23;LOC653658;LOC653658	"siRNA matched to more than one gene (6228;LOC653658;653658,RPS23;LOC653658;LOC653658)"	-0.529	0	0	0	0	0	0	0	0	0.696	0	0	0		yes	multiple reagents																		other phenotype
HT26_G5	M-011366-00	5716	PSMD10		0	0	0	0	0.999	0.868	0	0	1	0	0	0	0	1	yes	multiple reagents	BL phenotype (large cells and bright nuclei)																	
HT26_G6	M-011136-00	6204;LOC729374;LOC651687;LOC728791;728791;730965;729374;LOC654029;RPS10P3;158104;646785;LOC646785;649894;LOC401817;LOC646942;LOC391833;376693;401817;641963;646942;LOC376693	RPS10;LOC729374;LOC651687;LOC728791;LOC728791;LOC728791;LOC729374;LOC654029;RPS10P3;RPS10P3;LOC646785;LOC646785;LOC646942;LOC401817;LOC646942;LOC391833;LOC376693;LOC401817;LOC641963;LOC646942;LOC376693	"siRNA matched to more than one gene (6204;LOC729374;LOC651687;LOC728791;728791;730965;729374;LOC654029;RPS10P3;158104;646785;LOC646785;649894;LOC401817;LOC646942;LOC391833;376693;401817;641963;646942;LOC376693,RPS10;LOC729374;LOC651687;LOC728791;LOC728791;LOC728791;LOC729374;LOC654029;RPS10P3;RPS10P3;LOC646785;LOC646785;LOC646942;LOC401817;LOC646942;LOC391833;LOC376693;LOC401817;LOC641963;LOC646942;LOC376693)"	0	-0.66	0	0	-0.954	0	0	0	0	1	0	0	0		yes	multiple reagents																		other phenotype
HT26_G7	M-011367-00	5717	PSMD11		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT26_H21	M-007422-00	6573	SLC19A1		0	0	0	0.999	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT26_H23	M-007432-00	6574	SLC20A1		0	0	0	0	0	0	0	0	0	0	0	1	0	15	yes	multiple reagents															lamellipodia cells			
HT26_H6	M-005121-00	6730	SRP68		0	0	0	0	0	0	0	0	0	0	0.999	0	0	11	yes	multiple reagents											metaphase cells							
HT26_I19	M-003300-01	5947	RBP1		0	0	0	0	0	0	0	0	0	0	0	0.505	0		yes	multiple reagents																		other phenotype
HT26_I6	M-013722-00	6233;388720;LOC643358;649513;643358;732088;LOC388720;728590;LOC728590;LOC100134475;LOC100130446	RPS27A;LOC388720;LOC643358;LOC643358;LOC643358;LOC728590;LOC388720;LOC728590;LOC728590;LOC100134475;LOC100130446	"siRNA matched to more than one gene (6233;388720;LOC643358;649513;643358;732088;LOC388720;728590;LOC728590;LOC100134475;LOC100130446,RPS27A;LOC388720;LOC643358;LOC643358;LOC643358;LOC728590;LOC388720;LOC728590;LOC728590;LOC100134475;LOC100130446)"	0	0	0	-0.999	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_I9	M-010105-00	5858	PZP		0	-0.533	0	0	0	0	1	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_J16	M-019626-00	6814	STXBP3		0	0	0	0	0	0	0	0	0	0	0	0.854	0	15	yes	multiple reagents															lamellipodia cells			
HT26_J23	M-017521-00	6614	SIGLEC1		-0.563	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_J7	M-007438-00	6578	SLCO2A1		0	0	0	0	0	0	0	0	0	0	0	0.936	0	15	yes	multiple reagents															lamellipodia cells			
HT26_L19	M-017766-00	6628	SNRPB		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT26_L23	M-019574-00	6631;LOC100129566	SNRPC;LOC100129566	"siRNA matched to more than one gene (6631;LOC100129566,SNRPC;LOC100129566)"	0	0	0.62	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_L7	M-011395-00	6620	SNCB		0	0	0	0	0	0	0	0.848	0	0	0	0	0	12	yes	multiple reagents												actin fiber cells						
HT26_M16	M-019708-00	6406	SEMG1		0	0	0	0	-0.552	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_M17	M-031918-00	6100	RP9		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT26_M19	M-015749-00	6117	RPA1		0	0	0	0	0	1	0	0	0	0	0	0	0	2	yes	multiple reagents		bright nuclei																
HT26_M21	M-017058-00	6118	RPA2		0	0	0	0	0	1	0	0	0	0	0	0	0	2	yes	multiple reagents		bright nuclei																
HT26_M22	M-019585-00	6415	SEPW1		0	0	0	0	0.909	0	0	0	0	0	0	0	0	3	yes	multiple reagents			large nuclei															
HT26_M23	M-003322-01	6119	RPA3		0	0	0	0	0	1	0	0	0	0	0	0	0	2	yes	multiple reagents		bright nuclei																
HT26_N21	M-011141-00	648771;6136;LOC648771;LOC645688;645688;LOC100130447;649520;LOC729500;LOC646875;LOC100129982;729500;646875;652036;400389;LOC400389;RPL12P6;440176;LOC729742	LOC648771;RPL12;LOC648771;LOC645688;LOC645688;LOC100130447;LOC729500;LOC729500;LOC646875;LOC100129982;LOC729500;LOC646875;LOC646875;LOC400389;LOC400389;RPL12P6;RPL12P6;LOC729742	"siRNA matched to more than one gene (648771;6136;LOC648771;LOC645688;645688;LOC100130447;649520;LOC729500;LOC646875;LOC100129982;729500;646875;652036;400389;LOC400389;RPL12P6;440176;LOC729742,LOC648771;RPL12;LOC648771;LOC645688;LOC645688;LOC100130447;LOC729500;LOC729500;LOC646875;LOC100129982;LOC729500;LOC646875;LOC646875;LOC400389;LOC400389;RPL12P6;RPL12P6;LOC729742)"	-0.563	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_N5	M-012353-00	6632;LOC100129492	SNRPD1;LOC100129492	"siRNA matched to more than one gene (6632;LOC100129492,SNRPD1;LOC100129492)"	0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT26_N6	M-014054-00	6860	SYT4		0	0	0	0	0.998	0	0	0	1	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_N7	M-013617-00	6633	SNRPD2		0	0	0	0	0	0	0	0	0	0	1	0	0	11	yes	multiple reagents											metaphase cells							
HT26_N9	M-019085-00	6634	SNRPD3		0	0	0	0	1	1	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_O17	M-013721-00	6132	RPL8		-0.591	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_O21	M-013714-00	6137;388344;LOC100130734;LOC388344	RPL13;LOC388344;LOC100130734;LOC388344	"siRNA matched to more than one gene (6137;388344;LOC100130734;LOC388344,RPL13;LOC388344;LOC100130734;LOC388344)"	0	0	-0.526	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_O8	M-007279-00	6430	SFRS5		0	0	0	1	0	0	-1	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_P11	M-013603-00	LOC100133713;LOC100130107;439992;LOC439992;6189;LOC100131699;643981;146053;LOC643981;LOC400652;LOC643932;643932;646527;LOC646527	LOC100133713;LOC100130107;LOC439992;LOC439992;RPS3A;LOC100131699;LOC643981;LOC146053;LOC643981;LOC400652;LOC643932;LOC643932;LOC646527;LOC646527	"siRNA matched to more than one gene (LOC100133713;LOC100130107;439992;LOC439992;6189;LOC100131699;643981;146053;LOC643981;LOC400652;LOC643932;643932;646527;LOC646527,LOC100133713;LOC100130107;LOC439992;LOC439992;RPS3A;LOC100131699;LOC643981;LOC146053;LOC643981;LOC400652;LOC643932;LOC643932;LOC646527;LOC646527)"	-0.591	-0.665	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_P13	M-011149-00	6206;LOC442270;442270;730606;648519;LOC727997;LOC391370;727997;391370;LOC100133428;344423;338870;LOC338870;LOC344423	RPS12;LOC442270;LOC442270;LOC727997;LOC728244;LOC727997;LOC391370;LOC727997;LOC391370;LOC100133428;LOC344423;LOC338870;LOC338870;LOC344423	"siRNA matched to more than one gene (6206;LOC442270;442270;730606;648519;LOC727997;LOC391370;727997;391370;LOC100133428;344423;338870;LOC338870;LOC344423,RPS12;LOC442270;LOC442270;LOC727997;LOC728244;LOC727997;LOC391370;LOC727997;LOC391370;LOC100133428;LOC344423;LOC338870;LOC338870;LOC344423)"	-0.506	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_P15	M-013542-00	6210;LOC100129243;646819;LOC644790;LOC648729;LOC646819;644790	RPS15A;LOC100129243;LOC646819;LOC644790;LOC648729;LOC646819;LOC644790	"siRNA matched to more than one gene (6210;LOC100129243;646819;LOC644790;LOC648729;LOC646819;644790,RPS15A;LOC100129243;LOC646819;LOC644790;LOC648729;LOC646819;LOC644790)"	-0.681	0	0	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_P17	M-013629-00	6230;LOC100131196	RPS25;LOC100131196	"siRNA matched to more than one gene (6230;LOC100131196,RPS25;LOC100131196)"	0	0	0.526	0	0	0	0	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
HT26_P23	M-016450-00	6613;LOC100128010;LOC100127922	SUMO2;LOC100128010;LOC100127922	"siRNA matched to more than one gene (6613;LOC100128010;LOC100127922,SUMO2;LOC100128010;LOC100127922)"	0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT27_A17	M-019747-00	7111	TMOD1		0	0	0	0	0	0	-0.893	0	0	0	0	0	0	8	yes	multiple reagents								small cells										
HT27_B5	M-012228-00	7965	JTV1		0	0	0	0	0	0	0	1	0	0	0	0	0	12	yes	multiple reagents												actin fiber cells						
HT27_C23	M-012199-00	7257	TSX		0	0	0	1	0	0	0	0	0	0	0	0	0	10	yes	multiple reagents										high actin ratio cells								
HT27_D12	M-011498-00	8565	YARS		0	0	0	1	0	0	-1	0	0	0	0	0	0		yes	multiple reagents																		other phenotype
