Plate	Well Number	Well	Plate_Well	Quality Control	siRNA Identifier	Gene Identifier	Gene Symbol	Gene Annotation Comments	Control Type	Score - nuclei stay close together (manual)	Score - strange nuclear shape (manual)	Score - segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)	Score - cell migration (manual)	Score - metaphase delay/arrest (manual)	Score - cell death (manual)	Score - metaphase alignment problems/including no metaphase (manual)	Score - pulsating nuclei (manual)	Score - small nucleus (manual)	Score - prometaphase delay/arrest (manual)	Score - condensation without mitosis/collapse of nucleus (manual)	Score - large nucleus (manual)	Score - failure in decondensation (manual)	Score - condensation followed by decondensation without completion of mitosis (manual)	Score - reduced mitotic index (manual)	Score - other (manual)	Score - no phenotype (manual)	Score - cell death (automatic)	Score - binuclear (automatic)	Score - polylobed (automatic)	Score - large (automatic)	Score - dynamic changes (automatic)	Score - mitotic delay/arrest (automatic)	Score - grape (automatic)	Score - migration (speed) (automatic)	Score - migration (distance) (automatic)	Score - increased proliferation (automatic)	siRNA phenotype reproducibility - nuclei stay close together (manual)	siRNA phenotype reproducibility - strange nuclear shape (manual)	siRNA phenotype reproducibility - segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)	siRNA phenotype reproducibility - cell migration (manual)	siRNA phenotype reproducibility - metaphase delay/arrest (manual)	siRNA phenotype reproducibility - cell death (manual)	siRNA phenotype reproducibility - metaphase alignment problems/including no metaphase (manual)	siRNA phenotype reproducibility - pulsating nuclei (manual)	siRNA phenotype reproducibility - small nucleus (manual)	siRNA phenotype reproducibility - prometaphase delay/arrest (manual)	siRNA phenotype reproducibility - condensation followed by decondensation without completion of mitosis (manual)	siRNA phenotype reproducibility - large nucleus (manual)	siRNA phenotype reproducibility - failure in decondensation (manual)	siRNA phenotype reproducibility - condensation without mitosis/collapse of nucleus (manual)	siRNA phenotype reproducibility - cell death (automatic)	siRNA phenotype reproducibility - binuclear (automatic)	siRNA phenotype reproducibility - polylobed (automatic)	siRNA phenotype reproducibility - large (automatic)	siRNA phenotype reproducibility - dynamic changes (automatic)	siRNA phenotype reproducibility - mitotic delay/arrest (automatic)	siRNA phenotype reproducibility - grape (automatic)	siRNA phenotype reproducibility - migration (speed) (automatic)	siRNA phenotype reproducibility - migration (distance) (automatic)	siRNA phenotype reproducibility - increased proliferation (automatic)	Potential Mitotic Hit At Gene Level	Validated Mitotic Hit At Gene Level	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9
LTValidMitosisSon384Plate01_03	52	C4	LTValidMitosisSon384Plate01_03_C4	TRUE	s30462	ENSG00000140525	FANCI																				0.011882	0.015777	-0.017171	0.074131	-0.010328	0.003596	0.000086	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	53	C5	LTValidMitosisSon384Plate01_03_C5	TRUE	s229174			no perfect match to a gene transcript in Ensembl 53																			0.005794	0.011026	-0.002922	0.003829	0.013914	0.002318	0.000687	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
LTValidMitosisSon384Plate01_03	54	C6	LTValidMitosisSon384Plate01_03_C6	TRUE	s9303	ENSG00000116701	NCF2																				0.006259	0.023331	-0.013472	0.027117	0.010068	-0.000073	0.003163	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	55	C7	LTValidMitosisSon384Plate01_03_C7	TRUE	s23569	ENSG00000049759	NEDD4L																				0.013061	0.042664	0.064532	-0.002491	0.035248	0.041651	0.000639	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/4	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	56	C8	LTValidMitosisSon384Plate01_03_C8	TRUE	s31429	ENSG00000136861	CDK5RAP2																				-0.000608	0.01025	0.019714	0.044015	0.017302	0.005331	0.002138	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	57	C9	LTValidMitosisSon384Plate01_03_C9	TRUE	s4408	ENSG00000007968	E2F2																				0.004068	0.016638	0.046888	0.039869	-0.000014	0.000464	0.014406	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	58	C10	LTValidMitosisSon384Plate01_03_C10	TRUE	s9304	ENSG00000116701	NCF2																				0.001374	0.016659	0.025639	0.024307	0.016501	0.015391	0.000771	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	59	C11	LTValidMitosisSon384Plate01_03_C11	TRUE	s47469	ENSG00000184647	NP_940866.1																				0.008156	0.00687	0.031329	0.040559	0.009859	0.008344	0.000805	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	60	C12	LTValidMitosisSon384Plate01_03_C12	TRUE	s2761	ENSG00000004897	CDC27																				0.038316	0.010917	0.003266	0.006243	0.00804	0.033699	0.001285	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	61	C13	LTValidMitosisSon384Plate01_03_C13	TRUE	s25786	ENSG00000172167	MTBP							x													0.001266	0.009263	0.0106	0.051173	0.013675	0.011365	0.000086	NA	NA	NA	0	0	0	0	3/4	0	2/4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent				metaphase delay/arrest (manual)					
LTValidMitosisSon384Plate01_03	62	C14	LTValidMitosisSon384Plate01_03_C14	TRUE	s15905	ENSG00000002822	MAD1L1																				0.000087	0.022398	0.003243	0.022808	-0.006544	0.003353	0.000086	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	63	C15	LTValidMitosisSon384Plate01_03_C15	TRUE	s29845	ENSG00000116922	C1ORF109																				0.00948	0.048587	0.296662	-0.001048	0.01626	0.007082	0.009903	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4/4	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent							polylobed (automatic)		
LTValidMitosisSon384Plate01_03	64	C16	LTValidMitosisSon384Plate01_03_C16	TRUE	s2325	ENSG00000172137	CALB2																				0.001678	0.003806	-0.011981	0.001009	0.014315	0.010479	0.000723	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	65	C17	LTValidMitosisSon384Plate01_03_C17	TRUE	s229174			no perfect match to a gene transcript in Ensembl 53																			-0.00017	0.021183	0.011801	0.033071	0.004046	0.00374	0.000082	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
LTValidMitosisSon384Plate01_03	66	C18	LTValidMitosisSon384Plate01_03_C18	TRUE	s39664	ENSG00000179943	ZNF579																				0.005771	0.004236	-0.012269	0.025695	-0.003251	0.00421	0.000086	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	67	C19	LTValidMitosisSon384Plate01_03_C19	TRUE	s1402	ENSG00000122359	ANXA11																				0.015526	-0.000173	0.039553	0.012802	0.001731	0.013805	0.001626	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	69	C21	LTValidMitosisSon384Plate01_03_C21	TRUE	s22580	ENSG00000178764	ZHX2																				0.016118	0.041291	0.030838	0.081515	0.002847	0.001689	0.000086	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	70	C22	LTValidMitosisSon384Plate01_03_C22	TRUE	s16819	ENSG00000164105	SAP30																			x	0.004598	0.013591	0.006481	0.043409	0.004033	0.018325	0.000086	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	73	D1	LTValidMitosisSon384Plate01_03_D1	TRUE	s34728	ENSG00000152457	DCLRE1C																				-0.001505	0.01776	0.000919	0.020907	0.003028	0.00794	0.010239	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	74	D2	LTValidMitosisSon384Plate01_03_D2	TRUE	s20984	ENSG00000155876	RRAGA																				0.014322	-0.002227	0.018833	0.013794	0.000469	0.002688	0.000641	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	75	D3	LTValidMitosisSon384Plate01_03_D3	TRUE	s31411	ENSG00000060339	CCAR1																				0.007767	0.021348	-0.012126	0.049267	-0.004631	0.000662	0.000086	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	76	D4	LTValidMitosisSon384Plate01_03_D4	TRUE	s7832	ENSG00000068796	KIF2A																				0.034529	0.001514	0.008582	0.050083	0.00453	0.008403	0.003008	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	77	D5	LTValidMitosisSon384Plate01_03_D5	TRUE	s194853	ENSG00000115194	SLC30A3																				0.002187	0.046233	0.006306	0.008289	0.00151	0.009854	0.000086	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	78	D6	LTValidMitosisSon384Plate01_03_D6	TRUE	s28651	ENSG00000091436	NP_598407.1																				0.021492	0.03271	0.091526	0.009889	0.012783	0.006591	0.002187	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	79	D7	LTValidMitosisSon384Plate01_03_D7	TRUE	s20376	ENSG00000100462	PRMT5																				0.009377	0.014793	-0.011173	-0.008221	-0.000264	-0.001003	0.000084	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	80	D8	LTValidMitosisSon384Plate01_03_D8	TRUE	s224758	ENSG00000137267	TUBB2A																				0.011396	0.020478	0.013225	-0.005062	0.013054	0.013885	0.000881	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	81	D9	LTValidMitosisSon384Plate01_03_D9	TRUE	s34162	ENSG00000140488	HEXA																				0.003963	0.01424	-0.00155	0.040826	0.007658	0.004706	0.001667	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	82	D10	LTValidMitosisSon384Plate01_03_D10	TRUE	s16048	ENSG00000036257	CUL3																				0.010008	0.030681	0.024061	0.058515	0.012377	0.007653	0.003923	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	83	D11	LTValidMitosisSon384Plate01_03_D11	TRUE	s451	ENSG00000142168	SOD1																				0.007152	0.045538	0.018154	0.017555	-0.000182	0.016124	0.000119	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	84	D12	LTValidMitosisSon384Plate01_03_D12	TRUE	s8078	ENSG00000135862	LAMC1																				0.045947	0.067556	0.016032	-0.009818	0.013997	0.018478	0.007783	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	85	D13	LTValidMitosisSon384Plate01_03_D13	TRUE	s16139	ENSG00000031823	RANBP3																				0.012215	0.012916	0.045492	0.034223	0.001136	0.008063	0.001437	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	86	D14	LTValidMitosisSon384Plate01_03_D14	TRUE	s29264	ENSG00000185305	ARL15								x												0.084427	0.056309	0.036504	0.061027	0.058448	0.022019	0.009075	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	87	D15	LTValidMitosisSon384Plate01_03_D15	TRUE	s15844	ENSG00000177283	FZD8			x	x	x		x		x											0.002722	0.09756	0.022465	0.083456	0.01613	0.010903	0.004708	NA	NA	NA	4/4	4/4	4/4	0	4/4	0	4/4	0	0	0	0	0	0	0	0	1/4	0	0	0	1/4	1/4	0	0	0	yes	yes	yes	multiple replicates of reagent	nuclei stay close together (manual)	strange nuclear shape (manual)	segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)	metaphase delay/arrest (manual)	metaphase alignment problems/including no metaphase (manual)				
LTValidMitosisSon384Plate01_03	88	D16	LTValidMitosisSon384Plate01_03_D16	TRUE	s11702	ENSG00000137955	RABGGTB																				0.038585	0.0134	0.023733	0.015396	0.019308	0.00803	0.002343	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	89	D17	LTValidMitosisSon384Plate01_03_D17	TRUE	s20538	ENSG00000100934	SEC23A				x					x											0.002585	0.01088	0.001356	0.052193	-0.000122	0.025465	0.0052	NA	NA	NA	0	3/4	1/4	0	2/4	0	3/4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent		strange nuclear shape (manual)			metaphase alignment problems/including no metaphase (manual)				
LTValidMitosisSon384Plate01_03	91	D19	LTValidMitosisSon384Plate01_03_D19	TRUE	s40643	ENSG00000187231	SESTD1																				0.002683	0.006264	-0.006871	0.013502	-0.003283	0.002395	0.000435	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	92	D20	LTValidMitosisSon384Plate01_03_D20	TRUE	s33744																						0.004048	0.022871	0.031179	-0.00383	0.018644	0.043297	0.006086	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	4/4	2/4	0	0	0			yes	multiple replicates of reagent								mitotic delay/arrest (automatic)	
LTValidMitosisSon384Plate01_03	93	D21	LTValidMitosisSon384Plate01_03_D21	TRUE	s43614	ENSG00000080200	Q8N262_HUMAN																				0.007493	0.008697	0.003032	0.020338	-0.005749	0.014114	0.000405	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	94	D22	LTValidMitosisSon384Plate01_03_D22	TRUE	s52797	ENSG00000176253	OR4K13																				0.009592	0.025399	0.015516	0.023562	-0.004829	-0.00017	0.000086	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	95	D23	LTValidMitosisSon384Plate01_03_D23	TRUE	s37881	ENSG00000121621	KIF18A																				0.004183	0.012008	0.003353	0.013178	-0.007344	0.016228	0.003048	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	96	D24	LTValidMitosisSon384Plate01_03_D24	TRUE	s42848	ENSG00000167716	WDR81																				0.014059	0.012871	0.048476	0.005964	0.005734	0.012941	0.001136	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	98	E2	LTValidMitosisSon384Plate01_03_E2	TRUE	s1855	ENSG00000136881	BAAT																				0.009242	0.019501	-0.005805	0.015467	0.002719	0.006559	0.004497	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	99	E3	LTValidMitosisSon384Plate01_03_E3	TRUE	s45471	ENSG00000173163	COMMD1																				0.014787	0.045078	0.059578	0.024314	0.013677	0.008497	0.000359	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	100	E4	LTValidMitosisSon384Plate01_03_E4	TRUE	s37241	ENSG00000149451	ADAM33																				0.015027	0.123661	0.103486	0.021033	0.028265	0.00838	0.010878	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/4	0	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent						binuclear (automatic)			
LTValidMitosisSon384Plate01_03	101	E5	LTValidMitosisSon384Plate01_03_E5	TRUE	s34286	ENSG00000196236	XPNPEP3																				0.004207	0.024513	0.002832	0.001244	-0.000587	0.004079	0.000086	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	102	E6	LTValidMitosisSon384Plate01_03_E6	TRUE	s52950			"siRNA match to multiple genes (ENSG00000198128;ENSG00000196936,OR2L3;OR2L8)"																			0.010221	0.005678	-0.018913	0.024469	0.002761	0.010333	0.002766	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
LTValidMitosisSon384Plate01_03	103	E7	LTValidMitosisSon384Plate01_03_E7	TRUE	s35023	ENSG00000158296	SLC13A3																				0.017554	0.010139	-0.015485	-0.000062	-0.001049	0.00051	0.006504	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	104	E8	LTValidMitosisSon384Plate01_03_E8	TRUE	s7424	ENSG00000149503	INCENP		positive control																		0.01984	0.082661	0.367148	0.040569	0.03458	0.080011	0.01373	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	105	E9	LTValidMitosisSon384Plate01_03_E9	TRUE	s6031	ENSG00000183150	GPR19																				0.11963	0.096262	0.180415	-0.00897	0.035913	0.024922	0.0063	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	3/4	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent							polylobed (automatic)		
LTValidMitosisSon384Plate01_03	106	E10	LTValidMitosisSon384Plate01_03_E10	TRUE	s47868	ENSG00000154839	C18ORF24																				0.011151	0.001202	-0.008253	0.026127	-0.0066	0.00086	0.000086	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	107	E11	LTValidMitosisSon384Plate01_03_E11	TRUE	s18045	ENSG00000099337	KCNK6																				0.009941	0.003794	0.016424	-0.004962	0.010234	0.0178	0.001781	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	108	E12	LTValidMitosisSon384Plate01_03_E12	TRUE	s33547	ENSG00000131864	USP29																				0.009943	0.00915	-0.004601	0.078344	-0.006141	0.005259	0.000142	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	109	E13	LTValidMitosisSon384Plate01_03_E13	TRUE	s8742	ENSG00000110484	SCGB2A2																				0.030646	0.048846	0.235819	0.11441	0.040269	0.019314	0.056682	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4/4	0	0	1/4	4/4	0	0	0	yes	yes	yes	multiple replicates of reagent							polylobed (automatic)		grape (automatic)
LTValidMitosisSon384Plate01_03	110	E14	LTValidMitosisSon384Plate01_03_E14	TRUE	s14625	ENSG00000163794	UCN																			x	0.017196	0.037133	0.022031	0.085626	-0.00217	0.007307	0.000793	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	111	E15	LTValidMitosisSon384Plate01_03_E15	TRUE	s22274	ENSG00000168356	SCN11A																				0.003087	0.001513	0.002554	-0.005676	0.006187	0.000089	0.000525	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	113	E17	LTValidMitosisSon384Plate01_03_E17	TRUE	s8373	ENSG00000003056	M6PR																				0.009077	0.041047	0.227351	0.023712	0.036511	0.011067	0.000262	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/4	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent							polylobed (automatic)		
LTValidMitosisSon384Plate01_03	115	E19	LTValidMitosisSon384Plate01_03_E19	TRUE	s15845	ENSG00000177283	FZD8							x													0.004562	0.024874	0.015737	0.015914	0.007045	0.006084	0.006269	NA	NA	NA	3/4	3/4	3/4	0	4/4	0	1/4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent	nuclei stay close together (manual)	strange nuclear shape (manual)	segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)	metaphase delay/arrest (manual)					
LTValidMitosisSon384Plate01_03	116	E20	LTValidMitosisSon384Plate01_03_E20	TRUE	s24856	ENSG00000163659	TIPARP																			x	-0.000939	0.003419	-0.017785	0.065995	-0.007731	0.002476	0.000086	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	117	E21	LTValidMitosisSon384Plate01_03_E21	TRUE	s11726	ENSG00000164754	RAD21																				0.241315	0.017303	0.035114	0.135937	0.077145	0.118557	0.005993	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/4	0	0	0	0	yes	yes	yes	multiple replicates of reagent								mitotic delay/arrest (automatic)	
LTValidMitosisSon384Plate01_03	118	E22	LTValidMitosisSon384Plate01_03_E22	TRUE	s20087	ENSG00000147955	OPRS1																			x	-0.001831	0.004391	-0.021811	0.000797	-0.002624	0.000329	0.000086	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	119	E23	LTValidMitosisSon384Plate01_03_E23	TRUE	s40796	ENSG00000101938	CHRDL1																				0.001	0.015706	0.019391	-0.004546	0.013063	0.004978	0.001922	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	120	E24	LTValidMitosisSon384Plate01_03_E24	TRUE	s14287	ENSG00000130595	TNNT3																				-0.001306	0.062622	0.044887	0.057536	0.003613	0.00454	0.000291	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	121	F1	LTValidMitosisSon384Plate01_03_F1	TRUE	s28247	ENSG00000143476	DTL				x	x		x		x											0.03683	0.031773	0.139135	0.161976	0.037048	0.02235	0.013743	NA	NA	NA	0	4/4	4/4	0	1/4	0	3/4	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent		strange nuclear shape (manual)	segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)		metaphase alignment problems/including no metaphase (manual)				
LTValidMitosisSon384Plate01_03	122	F2	LTValidMitosisSon384Plate01_03_F2	TRUE	s7424	ENSG00000149503	INCENP		positive control																		0.019148	0.061576	0.677806	0.004488	0.017932	0.075074	0.032006	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	123	F3	LTValidMitosisSon384Plate01_03_F3	TRUE	s13573	ENSG00000008086	CDKL5																				0.019286	0.01853	0.009711	0.027391	-0.00652	0.005018	0.001935	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	124	F4	LTValidMitosisSon384Plate01_03_F4	TRUE	s44565	ENSG00000077458	FAM76B																				0.001274	0.038472	0.059579	0.009872	0.004581	0.015285	0.000211	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/4	0	0	0	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	125	F5	LTValidMitosisSon384Plate01_03_F5	TRUE	s52634	ENSG00000184698	OR51M1																				0.014875	0.004604	0.022793	0.006519	-0.006076	0.002016	0.001315	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	126	F6	LTValidMitosisSon384Plate01_03_F6	TRUE	s34123	ENSG00000006744	ELAC2																				0.083757	0.065163	0.050227	0.013486	0.016614	0.004434	0.019939	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	1/4	0	0	0	0	yes												
LTValidMitosisSon384Plate01_03	127	F7	LTValidMitosisSon384Plate01_03_F7	TRUE	s30840	ENSG00000205213	LGR4							x		x											0.004283	0.00319	0.015328	0.014695	-0.000857	0.006144	0.000086	NA	NA	NA	1/4	3/4	3/4	0	4/4	0	4/4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes	yes	multiple replicates of reagent		strange nuclear shape (manual)	segregation problems/chromatin bridges/lagging chromosomes/multiple DNA masses (manual)	metaphase delay/arrest (manual)	metaphase alignment problems/including no metaphase (manual)				
LTValidMitosisSon384Plate01_03	129	F9	LTValidMitosisSon384Plate01_03_F9	TRUE	s17159	ENSG00000144791	LIMD1																				0.003762	0.01052	-0.003839	0.003174	-0.002739	0.000902	0.000431	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/4	0	0	0	0	yes	yes											
LTValidMitosisSon384Plate01_03	130	F10	LTValidMitosisSon384Plate01_03_F10	TRUE	s30768	ENSG00000130813	NP_060851.1																			x	0.03835	0.026399	0.019708	0.104555	0.015233	0.032952	0.012537	NA	NA	NA	0	0	0	0	2/4	0	2/4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yes	yes											
